"drink_id","language","priority","drink_name","alcoholic","cocktail_or_not","category","base","place","company","cocktailType","glass","taste","color","alcohol_percentage","method_category","method_detail","image","ingredient1","ingredient2","ingredient3","ingredient4","ingredient5","ingredient6","ingredient7","ingredient8","ingredient9","ingredient10","measure1","measure2","measure3","measure4","measure5","measure6","measure7","measure8","measure9","measure10","source","reference_url","date_modified"
"172","zh","TRUE","Balalaika","Alcohol","TRUE","Cocktail","vodka","","","short","Cocktail glass","Medium sweet mouth","White","Strong (more than 25 degrees)","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_balalaika.gif","vodka","White Curacao (Triple Sek)","Fresh lemon juice","","","","","","","","1/2","1/4","1/4","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/balalaika/index.html","2018/10/11 15:06"
"182","zh","TRUE","大苹果","Alcohol","TRUE","Cocktail","vodka","","","long","tumbler","Sweet mouth","Orange","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_big_apple.gif","vodka","Apple juice","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/big_apple/index.html","2018/10/11 15:06"
"192","zh","TRUE","黑色吕西安","Alcohol","TRUE","Cocktail","vodka","","","long","Rock glass","Sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Build","Pour into the rock glass with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_black_russian.gif","vodka","Kalua coffee liqueur","","","","","","","","","40 ml","20 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/black_russian/index.html","2018/10/11 15:06"
"202","zh","TRUE","血腥的公牛","Alcohol","TRUE","Cocktail","vodka","","","long","tumbler","Medium sweet mouth","Red","usually","Build","Pour ice into the glass, pour the ingredients and stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_bloody_bull.gif","vodka","tomato juice","Beef broth","Fresh lemon juice","","","","","","","30 ml","60 ml","60 ml","15 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bloody_bull/index.html","2018/10/11 15:06"
"212","zh","TRUE","血腥的玛丽","Alcohol","TRUE","Cocktail","vodka","","","long","tumbler","Medium sweet mouth","Red","usually","Build","Pour into the tumbler with ice and gently stir. Decorate lemon.","https://www.suntory.co.jp/wnb/img/cocktail/p_bloody_mary.gif","vodka","tomato juice","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bloody_mary/index.html","2018/10/11 15:06"
"222","zh","TRUE","Blue Lagoon","Alcohol","TRUE","Cocktail","vodka","","","long","Flute type champagne glass","Medium sweet mouth","Blue","usually","shake","Shake and pour into a flavored champagne glass with ice. Decorate orange, lemon, red cherry and accompany straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_blue_lagoon.gif","vodka","The Blue (Blue Curaçõ)","Fresh lemon juice","","","","","","","","30 ml","10 ml","20 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/blue_lagoon/index.html","2018/10/11 15:06"
"232","zh","TRUE","公牛出手","Alcohol","TRUE","Cocktail","vodka","","","long","Rock glass","spicy","Brown (amber)","usually","shake","Shake and pour into the rock glass with ice.","https://www.suntory.co.jp/wnb/img/cocktail/p_bull_shot.gif","vodka","Beef broth","","","","","","","","","30 ml","60 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/bull_shot/index.html","2018/10/11 15:06"
"242","zh","TRUE","白卢西恩","Alcohol","TRUE","Cocktail","vodka","","","long","Rock glass","Sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Build","Pour vodka and kalua into a rock and glass with ice and stir gently. Float cream.","https://www.suntory.co.jp/wnb/img/cocktail/p_white_russian.gif","vodka","Kalua coffee liqueur","Fresh cream","","","","","","","","40 ml","20 ml","20 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/white_russian/index.html","2018/10/11 15:06"
"252","zh","TRUE","Midoritomini","Alcohol","TRUE","Cocktail","vodka","","","short","Cocktail glass","Medium sweet mouth","Green","usually","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_midori_martini.gif","Midori","vodka","Dry vermouth","","","","","","","","15 ml","30 ml","1 dash","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/midori_martini/index.html","2018/10/11 15:06"
"262","zh","TRUE","甜瓜球","Alcohol","TRUE","Cocktail","vodka","","","long","tumbler","Sweet mouth","Green","usually","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_melon_ball.gif","vodka","Midori","Orange juice","","","","","","","","20 ml","40 ml","80 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/melon_ball/index.html","2018/10/11 15:06"
"272","zh","TRUE","莫扎特巧克力马提尼","Alcohol","TRUE","Cocktail","vodka","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Steer","Steer and pour into a cocktail glass. Decorate cherries. You may put ice.","https://www.suntory.co.jp/wnb/img/cocktail/p_mozart_chocolate_martini.gif","Mozart Black","vodka","","","","","","","","","30 ml","30 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/mozart_chocolate_martini/index.html","2018/10/11 15:06"
"282","zh","TRUE","Snow country","Alcohol","TRUE","Cocktail","vodka","","","short","Cocktail glass","Sweet mouth","Green","Strong (more than 25 degrees)","shake","Shake and pour into a cocktail glass that was made into a snow style with sugar. Decorate green cherries.","https://www.suntory.co.jp/wnb/img/cocktail/p_yukiguni.gif","三得利伏特加","White Curacao (Triple Sek)","Suntory Cocktail Lime","","","","","","","","1/2","1/4","1/4","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/yukiguni/index.html","2018/10/11 15:06"
"292","zh","TRUE","Yoshino","Alcohol","TRUE","Cocktail","vodka","","","short","Cocktail glass","Medium sweet mouth","Transparent","Strong (more than 25 degrees)","shake","Shake and pour into a cocktail glass. Submerge salted cherry blossom salted in the bottom of the glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_yoshino.gif","vodka","Kirschwasser","Green tea liqueur","","","","","","","","60 ml","1 tsp","1 tsp","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/yoshino/index.html","2018/10/11 15:06"
"302","zh","TRUE","Lucian","Alcohol","TRUE","Cocktail","vodka","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_russian.gif","vodka","gin","Cacao Liqueur","","","","","","","","1/3","1/3","1/3","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/russian/index.html","2018/10/11 15:06"
"312","zh","TRUE","胭脂苹果蒂尼","Alcohol","TRUE","Cocktail","vodka","","","short","Cocktail glass","Medium sweet mouth","Green","usually","shake","Shake and pour into a cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_lejay_apple_tini.gif","Ruge Green Apple","vodka","","","","","","","","","1/3","2/3","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/lejay_apple_tini/index.html","2018/10/11 15:06"
"322","zh","TRUE","红鸟","Alcohol","TRUE","Cocktail","vodka","","","long","tumbler","Medium sweet mouth","Red","Weak (less than 8 degrees)","Build","Pour into the tumbler with ice and gently stir.","https://www.suntory.co.jp/wnb/img/cocktail/p_red_bird.gif","vodka","tomato juice","beer","","","","","","","","30 ml","60 ml","60 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/red_bird/index.html","2018/10/11 15:06"
"332","zh","TRUE","长岛冰茶","Alcohol","TRUE","Cocktail","vodka","","","long","Collins grass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","Build","Pour into a Collins glass filled with crushed ice and mix gently. Decorate lemon and red cherry.","https://www.suntory.co.jp/wnb/img/cocktail/p_long_island_iced_tea.gif","gin","vodka","Bulgar Extra Dry","Tequila Thousand Silver","White Curacao (Triple Sek)","Fresh lemon juice","Cola","","","","15 ml","15 ml","15 ml","15 ml","15 ml","30 ml","40 ml","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/long_island_iced_tea/index.html","2018/10/11 15:06"
"13","zh","TRUE","Margarita","Alcohol","TRUE","Cocktail","tequila","","","short","Cocktail glass","Medium sweet mouth","White","Strong (more than 25 degrees)","shake","Shake and pour into a snow-cocktail glasses with salt.","https://upload.wikimedia.org/wikipedia/commons/thumb/3/37/MargaritaReal.jpg/480px-MargaritaReal.jpg","Tequila Sauza Blue","White Curacao (Triple Sek)","Fresh lime juice","","","","","","","","0.5","0.25","0.25","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/margarita/index.html","2018/10/11 15:06"
"23","zh","TRUE","El Diablo","Alcohol","TRUE","Cocktail","tequila","","","long","tumbler","Medium sweet mouth","Red","usually","Build","Pour into the tumbler with ice and gently stir. Add lemon.","https://www.suntory.co.jp/wnb/img/cocktail/p_el_dablo.gif","Tequila Sauza Blue","Ruge Cream de Cassis","Fresh lemon juice","Ginger ale","","","","","","","45 ml","15 ml","10 ml","Reasonable amount","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/el_dablo/index.html","2018/10/11 15:06"
"33","zh","TRUE","卡西斯射击","Alcohol","TRUE","Cocktail","tequila","","","short","Shot glass","Medium sweet mouth","Red","usually","Build","Put the ingredients (may be Sauza Blue) in a glass and stir lightly.","https://www.suntory.co.jp/wnb/img/cocktail/p_cassis_shot.gif","Tequila Sauza Gold","Ruge Cream de Cassis","soda","","","","","","","","25 ml","10 ml","15 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/cassis_shot/index.html","2018/10/11 15:06"
"43","zh","TRUE","南方霰弹枪","Alcohol","TRUE","Cocktail","tequila","","","short","Shot glass","spicy","yellow","usually","Build","Put the ingredients (may be Sauza Blue) in a glass and stir lightly.","https://www.suntory.co.jp/wnb/img/cocktail/p_sauza_shot_gun.gif","Tequila Sauza Gold","soda","","","","","","","","","25 ml","25 ml","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/sauza_shot_gun/index.html","2018/10/11 15:06"
"53","zh","TRUE","Dr. Jekyll","Alcohol","TRUE","Cocktail","tequila","","","long","tumbler","Medium sweet mouth","Red","usually","Build","Pour Hornitos and cranberry juice into a glass with ice and finally add Grenadine syrup and soda","https://www.suntory.co.jp/wnb/img/cocktail/p_dr_jekyll.gif","Tequila Sauza Hornitos","Cranberry juice","Grenadin syrup","soda","","","","","","","40 ml","60 ml","A small amount","A small amount","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/dr_jekyll/index.html","2018/10/11 15:06"
"63","zh","TRUE","巧克力玛格丽塔","Alcohol","TRUE","Cocktail","tequila","","","short","Cocktail glass","Medium sweet mouth","Brown (amber)","Strong (more than 25 degrees)","shake","Shake and pour into snow-style glasses with sugar and cocoa powder.","https://www.suntory.co.jp/wnb/img/cocktail/p_chocolate_margarita.gif","Tequila Thousand Silver","Mozart Black","Orange Curacao","Fresh lemon juice","","","","","","","30 ml","15 ml","15 ml","10 ml","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/chocolate_margarita/index.html","2018/10/11 15:06"
"73","zh","TRUE","龙舌兰日出","Alcohol","TRUE","Cocktail","tequila","","","long","Flute type champagne glass","Medium sweet mouth","Orange","usually","Build","Pour tequila and orange juice into the glass with ice and gently stir. Pour gentlynden syrup silently and sink to the bottom of the glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_tequila_sunrise.gif","Tequila Sauza Blue","Orange juice","Grenadin syrup","","","","","","","","0.3333","0.6666","2tsp","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tequila_sunrise/index.html","2018/10/11 15:06"
"83","zh","TRUE","TECONIC","Alcohol","TRUE","Cocktail","tequila","","","long","tumbler","Medium sweet mouth","Transparent","usually","Build","Pour into the tumbler with ice and gently stir. Decorate lime.","https://www.suntory.co.jp/wnb/img/cocktail/p_tequonic.gif","Tequila Thousand Silver","Tonic Water","","","","","","","","","45 ml","Reasonable amount","","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tequonic/index.html","2018/10/11 15:06"
"93","zh","TRUE","Tres Cosmopolitan","Alcohol","TRUE","Cocktail","tequila","","","short","Cocktail glass","Medium sweet mouth","Red","Strong (more than 25 degrees)","shake","Shake all ingredients and pour into cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_tres_cosmopolitan.gif","Tequila Thousand Generation Plata","Orange Curacao","Cranberry juice","Fresh lime juice","","","","","","","30 ml","15 nl","a little","a little","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tres_cosmopolitan/index.html","2018/10/11 15:06"
"103","zh","TRUE","特雷斯马蒂尼","Alcohol","TRUE","Cocktail","tequila","","","short","Cocktail glass","Medium sweet mouth","Transparent","Strong (more than 25 degrees)","shake","Shake all ingredients and pour into cocktail glass.","https://www.suntory.co.jp/wnb/img/cocktail/p_tres_martini.gif","Tequila Thousand Generation Plata","Suite Vermouth","olive","","","","","","","","Reasonable amount","1 dash","1 piece","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/tres_martini/index.html","2018/10/11 15:06"
"113","zh","TRUE","Paloma","Alcohol","TRUE","Cocktail","tequila","","","long","Collins grass","Medium sweet mouth","White","usually","Build","Pour all the ingredients into a glass filled with ice and stir gently.","https://www.suntory.co.jp/wnb/img/cocktail/p_paloma.gif","Tequila Sauza Blue","Grapefruit juice","Tonic Water","","","","","","","","40 ml","20 ml","30 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/paloma/index.html","2018/10/11 15:06"
"123","zh","TRUE","Pinha Colada","Alcohol","TRUE","Cocktail","tequila","","","long","Rock glass","Medium sweet mouth","White","Weak (less than 8 degrees)","shake","Shake thoroughly and pour into a large glass filled with crushed ice cream. Decorate pineapple and red cherry and add a straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_pina_colada.gif","Bulgar Extra Dry","Pineapple juice","Coconut milk","","","","","","","","30 ml","80 ml","45 ml","","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/pina_colada/index.html","2018/10/11 15:06"
"133","zh","TRUE","冷冻蓝玛格丽塔","Alcohol","TRUE","Cocktail","tequila","","","long","Saucer type champagne glass","Medium sweet mouth","Blue","Weak (less than 8 degrees)","blend","Transfer to a large champagne glass that you put in a mixer and made into a snow style with salt. Decorate lemon and add straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_frozen_blue_margarita.gif","Tequila Sauza Blue","The Blue (Blue Curaçõ)","Fresh lemon juice","sugar","Krasdu Ice","","","","","","30 ml","15 ml","15 ml","1 tsp","Reasonable amount","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/frozen_blue_margarita/index.html","2018/10/11 15:06"
"143","zh","TRUE","冷冻草莓玛格丽塔酒","Alcohol","TRUE","Cocktail","tequila","","","long","Saucer type champagne glass","Medium sweet mouth","Red","usually","blend","Transfer to a large champagne glass that you put in a mixer and made into a snow style with salt. Decorate strawberries and accompany the straw.","https://www.suntory.co.jp/wnb/img/cocktail/p_frozen_strawberry_margarita.gif","Tequila Sauza Blue","Ruge Cream de Strawberry","Fresh lemon juice","Krasdu Ice","","","","","","","30 ml","15 ml","15 ml","1 cup","","","","","","","SUNTORY cocktail recipe search","https://cocktailrecipe.suntory.co.jp/wnb/cocktail/recipe/frozen_strawberry_margarita/index.html","2018/10/11 15:06"
